Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
08/19/2019 12:00:00 AM,057XX N MILTIMORE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,45,11,2019,"(41.98602465, -87.773354292)",20,22532,11,701,50,18,12,43
08/18/2019 10:00:00 PM,040XX W NELSON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,21,2019,"(41.936344294, -87.728097509)",7,22618,22,464,17,21,6,175
08/18/2019 10:00:00 PM,014XX S KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.861642002, -87.7299295)",36,21569,30,761,14,57,21,155
08/18/2019 09:30:00 PM,071XX S ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,17,67,2019,"(41.764682386, -87.663785792)",17,22257,65,433,31,23,17,7
08/18/2019 09:00:00 PM,051XX N SAYRE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,10,2019,"(41.974219899, -87.801219169)",34,4448,36,700,29,31,12,49
08/18/2019 09:00:00 PM,043XX S WELLS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,37,2019,"(41.815033508, -87.63232627)",12,14924,3,189,9,37,23,106
08/18/2019 08:00:00 PM,016XX S LAWNDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,24,29,2019,"(41.858091628, -87.717650894)",36,21569,30,800,14,57,21,156
08/18/2019 06:00:00 PM,070XX S SOUTH SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),5,43,2019,"(41.76677448, -87.566478603)",32,22538,39,142,33,24,18,213
08/18/2019 02:00:00 PM,072XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,17,2019,"(41.937992567, -87.807570184)",39,22254,17,458,7,52,12,29
08/18/2019 09:00:00 AM,014XX W TAYLOR ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE NON-COMMERCIAL,28,28,2019,"(41.869313273, -87.663300857)",8,14917,29,758,23,44,15,136
08/18/2019 08:00:00 AM,115XX S AVENUE L,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10,52,2019,"(41.685923288, -87.536474608)",47,21202,49,603,47,25,19,259
08/18/2019 07:30:00 AM,078XX S MORGAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17,71,2019,"(41.751526398, -87.64891537)",17,21554,70,487,31,59,20,229
08/18/2019 07:00:00 AM,013XX W FARGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49,1,2019,"(42.017183146, -87.664341555)",3,21853,10,357,5,9,11,32
08/18/2019 05:30:00 AM,0000X E WASHINGTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,32,2019,"(41.883219258, -87.626818503)",22,14310,38,580,36,41,22,93
08/18/2019 04:39:00 AM,070XX W ARCHER AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,HOTEL/MOTEL,23,56,2019,"(41.792012424, -87.798229342)",35,22268,53,588,6,7,13,131
08/18/2019 04:30:00 AM,034XX W LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,33,14,2019,"(41.968395873, -87.714045301)",28,21849,14,750,20,20,1,48
08/18/2019 03:10:00 AM,121XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,53,2019,"(41.674086599, -87.620394998)",30,21861,50,504,43,19,10,219
08/18/2019 03:00:00 AM,012XX W GRACE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.951024668, -87.66081357)",38,21186,57,728,25,53,5,12
08/18/2019 02:30:00 AM,006XX N LOCKWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,25,2019,"(41.891736487, -87.757933962)",4,22216,26,673,45,32,25,67
08/18/2019 02:30:00 AM,018XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,22,2019,"(41.914449572, -87.70688095)",10,22535,23,386,41,1,7,171
08/18/2019 01:50:00 AM,006XX W 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,71,2019,"(41.752501209, -87.640769145)",17,21554,70,556,32,59,20,229
08/18/2019 01:30:00 AM,022XX W WALNUT ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,28,2019,"(41.885772579, -87.682265862)",41,21184,29,37,46,28,15,75
08/17/2019 11:19:00 PM,006XX N LA SALLE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.894264966, -87.63266524)",22,4446,37,670,36,55,14,72
08/17/2019 11:00:00 PM,006XX W BRIAR PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44,6,2019,"(41.939127021, -87.646196271)",38,4449,57,682,25,22,5,30
08/17/2019 10:30:00 PM,061XX W BLOOMINGDALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.912872978, -87.778072273)",52,22615,26,597,7,2,6,196
08/17/2019 09:30:00 PM,001XX W KINZIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,8,2019,"(41.889203826, -87.631640804)",22,4446,37,670,36,55,14,73
08/17/2019 09:00:00 PM,049XX S CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,14,56,2019,"(41.803051264, -87.743030382)",35,22248,53,606,8,56,13,105
08/17/2019 08:45:00 PM,022XX S WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,"(41.850992607, -87.701550738)",29,21569,32,261,1,57,21,160
08/17/2019 08:30:00 PM,001XX W ONTARIO ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.893224022, -87.631622512)",22,4446,37,670,36,55,14,72
08/17/2019 08:15:00 PM,059XX S WOODLAWN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,41,2019,"(41.787662033, -87.596367171)",32,22260,8,503,33,60,24,132
08/17/2019 08:00:00 PM,055XX W BERENICE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,15,2019,"(41.950452527, -87.765192255)",25,22618,15,231,19,21,12,27
08/17/2019 07:00:00 PM,036XX N KEELER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,16,2019,"(41.946876591, -87.732272999)",25,22618,16,295,50,21,1,25
08/17/2019 06:00:00 PM,010XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,25,28,2019,"(41.876579452, -87.653395319)",48,14917,29,91,26,44,15,95
08/17/2019 05:00:00 PM,079XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,44,2019,"(41.749693401, -87.624506314)",31,21546,40,406,32,61,20,228
08/17/2019 05:00:00 PM,053XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,61,2019,"(41.796994064, -87.669526362)",19,14924,59,789,2,37,23,128
08/17/2019 03:30:00 PM,036XX N LUNA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,15,2019,"(41.946516346, -87.765550685)",25,22618,15,231,44,21,12,27
08/17/2019 03:20:00 PM,007XX E OAKWOOD BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,38,2019,"(41.822728221, -87.60798053)",1,4301,4,583,10,36,24,104
08/17/2019 01:30:00 PM,049XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,38,2019,"(41.805188471, -87.622732254)",12,21192,4,449,9,10,24,107
08/17/2019 12:55:00 PM,015XX S DRAKE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,29,2019,"(41.860229103, -87.71402184)",36,21569,30,772,14,57,21,153
08/17/2019 12:30:00 PM,030XX W ARMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1,22,2019,"(41.917433272, -87.703001174)",15,22535,23,386,41,1,7,171
08/17/2019 12:21:00 PM,078XX S INGLESIDE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,8,69,2019,"(41.752395462, -87.601571604)",9,21546,67,497,35,61,20,227
08/17/2019 11:30:00 AM,057XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,41,2019,"(41.790953747, -87.601294574)",32,22260,8,154,33,60,24,132
08/17/2019 11:00:00 AM,056XX S PRINCETON AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,3,68,2019,"(41.79194408, -87.632929944)",12,21559,66,166,9,11,17,135
08/17/2019 09:45:00 AM,025XX W TOUHY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),50,2,2019,"(42.012198435, -87.693971068)",42,22528,20,42,27,12,11,35
08/17/2019 09:30:00 AM,035XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,35,2019,"(41.830697249, -87.614476891)",1,21194,1,561,10,36,24,101
08/17/2019 09:30:00 AM,017XX N WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1,24,2019,"(41.912600962, -87.694609645)",24,22535,25,299,41,1,7,171
08/17/2019 09:00:00 AM,034XX W 47TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,14,58,2019,"(41.80805312, -87.709103358)",49,22248,55,85,8,56,13,103
08/17/2019 08:35:00 AM,093XX S KINGSTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,48,2019,"(41.72544565, -87.562021204)",43,21202,44,493,37,25,19,238
08/17/2019 08:30:00 AM,013XX W 76TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),17,71,2019,"(41.755965725, -87.65709614)",17,21554,70,572,31,59,20,230
08/17/2019 05:15:00 AM,012XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,28,2019,"(41.865766893, -87.645065982)",8,14917,29,97,48,44,15,95
08/17/2019 02:00:00 AM,004XX N HAMLIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37,23,2019,"(41.888526809, -87.720998262)",41,21572,24,584,45,30,16,82
08/17/2019 01:00:00 AM,001XX W KINZIE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),42,8,2019,"(41.889193268, -87.632158757)",22,4446,37,670,36,55,14,73
08/17/2019 12:27:00 AM,022XX N NATCHEZ AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,29,19,2019,"(41.920112165, -87.787783402)",39,4454,19,137,44,3,6,183
08/17/2019 12:01:00 AM,101XX S CALUMET AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9,49,2019,"(41.710316999, -87.615065215)",30,21861,45,570,43,19,10,250
08/17/2019 12:01:00 AM,001XX N BELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,27,28,2019,"(41.884230364, -87.682758922)",48,21184,29,37,46,28,15,75
08/17/2019 12:01:00 AM,005XX N OAKLEY BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,26,24,2019,"(41.891121424, -87.684260927)",10,21184,25,546,49,28,15,80
08/17/2019 12:00:00 AM,105XX S PROSPECT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,19,72,2019,"(41.702748452, -87.661861651)",33,22212,71,630,42,13,9,257
08/16/2019 11:30:00 PM,025XX S WALLACE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2019,"(41.845976393, -87.641589655)",26,21194,58,155,48,40,23,157
08/16/2019 11:00:00 PM,025XX W 83RD ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,RESIDENCE,18,70,2019,"(41.742768619, -87.685724211)",6,4300,69,243,30,8,13,226
08/16/2019 10:30:00 PM,046XX N SHERIDAN RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,46,3,2019,"(41.965665255, -87.654791122)",37,22616,31,241,39,15,5,4
08/16/2019 10:00:00 PM,036XX W FERDINAND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27,23,2019,"(41.889931862, -87.717918174)",41,21572,24,584,46,30,16,82
08/16/2019 09:30:00 PM,013XX S FEDERAL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,33,2019,"(41.864881681, -87.629414065)",48,14913,34,330,9,35,22,94
08/16/2019 07:00:00 PM,078XX S CRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,7,43,2019,"(41.752914077, -87.568692243)",43,22538,39,420,37,24,19,222
08/16/2019 06:30:00 PM,010XX W 129TH PL,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,34,53,2019,"(41.658374668, -87.646440719)",45,22212,50,7,22,27,10,218
08/16/2019 06:11:00 PM,024XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,AUTO / BOAT / RV DEALERSHIP,31,19,2019,"(41.925610353, -87.746352014)",7,22615,19,304,17,2,6,176
08/16/2019 06:00:00 PM,034XX W HARRISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,27,2019,"(41.873618864, -87.711583082)",36,21572,28,783,14,30,16,141
08/16/2019 06:00:00 PM,044XX S ARCHER AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),14,58,2019,"(41.812957211, -87.706091793)",49,22248,55,640,8,56,13,103
08/16/2019 05:00:00 PM,054XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.880301086, -87.760654778)",11,22216,26,674,7,32,25,97
08/16/2019 01:30:00 PM,064XX N LAKEWOOD AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,49,1,2019,"(41.999341497, -87.663108399)",46,21853,10,48,5,9,11,41
08/16/2019 01:00:00 PM,018XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,36,19,2019,"(41.914634452, -87.746015381)",7,22615,19,306,44,2,6,195
08/16/2019 12:30:00 PM,045XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,26,2019,"(41.877825357, -87.738439452)",11,21572,27,716,23,30,16,90
08/16/2019 10:00:00 AM,014XX E 72ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8,43,2019,"(41.764207137, -87.589638265)",32,21546,39,451,35,61,18,217
08/16/2019 09:00:00 AM,021XX S TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),24,29,2019,"(41.852406242, -87.711164572)",36,21569,32,201,14,57,21,130
08/16/2019 07:45:00 AM,059XX S FAIRFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16,66,2019,"(41.785468684, -87.692349383)",19,21867,64,111,2,58,13,269
08/16/2019 07:00:00 AM,087XX S BISHOP ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,71,2019,"(41.735224049, -87.659398477)",18,21554,70,533,13,59,9,244
08/16/2019 06:00:00 AM,038XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,58,2019,"(41.824248894, -87.686121842)",29,22248,56,2,1,56,23,96
08/16/2019 05:30:00 AM,027XX N LAKE SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,7,2019,"(41.932008429, -87.636618286)",51,21190,68,101,34,16,5,178
08/16/2019 02:00:00 AM,003XX E EASTGATE PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,33,2019,"(41.846720854, -87.618411804)",48,21194,34,193,10,40,22,163
08/16/2019 02:00:00 AM,058XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,29,25,2019,"(41.882169601, -87.770582456)",52,22216,26,618,7,32,25,85
08/16/2019 01:57:00 AM,014XX N LAKE SHORE DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43,8,2019,"(41.908606347, -87.625954515)",51,14926,37,308,34,54,14,197
08/16/2019 01:00:00 AM,067XX S CRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2019,"(41.773065672, -87.569966992)",32,22538,39,134,33,24,18,262
08/16/2019 12:30:00 AM,040XX W LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,14,2019,"(41.968221589, -87.729755782)",28,21869,14,257,38,48,1,11
08/16/2019 12:01:00 AM,004XX N ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,1,24,2019,"(41.890688556, -87.667135847)",10,21560,25,520,41,4,15,78
08/16/2019 12:01:00 AM,050XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),4,38,2019,"(41.802833946, -87.611300468)",1,21192,4,165,10,10,24,116
08/16/2019 12:00:00 AM,029XX W LOGAN BLVD,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,32,22,2019,"(41.928442125, -87.700327753)",15,22535,23,548,40,1,7,174
08/15/2019 11:00:00 PM,069XX W WAVELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38,17,2019,"(41.947234406, -87.799094705)",39,22254,17,444,19,52,12,17
08/15/2019 10:30:00 PM,083XX S BALTIMORE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,46,2019,"(41.743480332, -87.553754964)",47,21202,42,244,47,25,19,238
08/15/2019 10:00:00 PM,034XX N MONTICELLO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30,21,2019,"(41.943300617, -87.718746857)",15,21538,22,138,21,39,1,20
08/15/2019 10:00:00 PM,075XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,29,17,2019,"(41.937953201, -87.815818146)",39,22254,17,458,7,52,12,29
08/15/2019 09:45:00 PM,098XX S GREENWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,8,50,2019,"(41.715748948, -87.5970025)",9,21861,47,643,35,19,10,250
08/15/2019 09:00:00 PM,058XX N BERNARD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39,13,2019,"(41.98754246, -87.71511773)",28,4450,13,799,38,50,1,53
08/15/2019 07:30:00 PM,050XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31,19,2019,"(41.924156832, -87.752468885)",7,22615,19,306,44,2,6,188
08/15/2019 07:30:00 PM,092XX S MAY ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21,73,2019,"(41.726153485, -87.651851618)",18,21554,72,151,13,59,9,244
08/15/2019 07:00:00 PM,034XX S MORGAN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,60,2019,"(41.832487043, -87.651007405)",26,14920,58,171,48,43,23,162
08/15/2019 05:00:00 PM,028XX W 22ND PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12,30,2019,"(41.85096047, -87.697219951)",29,21569,32,203,1,57,21,160
08/15/2019 04:00:00 PM,059XX W FULLERTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,30,19,2019,"(41.92383575, -87.775151458)",4,22615,19,58,44,2,6,133
08/15/2019 03:45:00 PM,005XX E 33RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4,35,2019,"(41.834690813, -87.613705645)",1,21194,1,581,10,40,24,169
08/15/2019 03:20:00 PM,033XX S WELLS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11,34,2019,"(41.833387134, -87.632768183)",26,21194,35,376,48,40,23,170
08/15/2019 03:00:00 PM,062XX N BELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50,2,2019,"(41.99457779, -87.686098538)",42,4450,20,53,27,50,11,52
08/15/2019 01:30:00 PM,010XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,2,8,2019,"(41.901098417, -87.631367332)",22,14926,37,310,11,54,14,197
08/15/2019 09:00:00 AM,014XX E 66TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,5,42,2019,"(41.774210511, -87.590552872)",32,22260,9,134,33,60,18,206
08/15/2019 09:00:00 AM,055XX S DORCHESTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,41,2019,"(41.794012167, -87.591655466)",32,22260,8,477,33,60,24,132
08/15/2019 09:00:00 AM,042XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,3,38,2019,"(41.817709879, -87.623059749)",12,4301,4,163,9,36,24,102
08/15/2019 02:00:00 AM,038XX S DR MARTIN LUTHER KING JR SD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3,35,2019,"(41.824820071, -87.617279657)",12,4301,1,222,9,36,24,101
08/15/2019 12:01:00 AM,016XX W LE MOYNE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,2,24,2019,"(41.909097768, -87.668707871)",24,21560,25,482,11,4,7,191
08/14/2019 11:00:00 PM,088XX S CARPENTER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,21,71,2019,"(41.733280992, -87.649629346)",18,21554,70,533,13,59,9,244
08/14/2019 11:00:00 PM,049XX S WOLCOTT AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,15,61,2019,"(41.804232134, -87.672147455)",19,14924,59,709,3,37,23,119
08/14/2019 10:30:00 PM,067XX S BLACKSTONE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5,43,2019,"(41.772038909, -87.588722974)",32,22260,39,416,33,60,18,212
08/14/2019 10:01:00 PM,103XX S COTTAGE GROVE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,9,50,2019,"(41.706145802, -87.606798521)",30,21861,47,254,43,19,10,256
08/14/2019 10:00:00 PM,123XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34,53,2019,"(41.669997636, -87.639242158)",45,21861,50,7,22,19,10,218
08/14/2019 09:30:00 PM,039XX W IRVING PARK RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,45,16,2019,"(41.953659289, -87.726863913)",28,21538,16,326,50,39,1,9
08/14/2019 09:30:00 PM,006XX W MARQUETTE RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6,68,2019,"(41.772541416, -87.64053528)",31,21559,66,435,32,11,17,202
08/14/2019 09:00:00 PM,063XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20,69,2019,"(41.779073436, -87.615600014)",53,22260,67,122,4,60,18,277
08/14/2019 08:00:00 PM,046XX W GLADYS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24,25,2019,"(41.875971051, -87.741250934)",36,22216,26,69,14,32,16,143
08/14/2019 08:00:00 PM,033XX W WARREN BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,27,2019,"(41.881834238, -87.709391933)",11,21572,28,39,23,30,16,86
08/14/2019 07:00:00 PM,067XX N NORTHWEST HWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41,9,2019,"(42.00380383, -87.817771986)",34,22243,77,654,29,17,12,34
08/14/2019 07:00:00 PM,026XX S KEDVALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22,30,2019,"(41.843594781, -87.728183354)",14,21569,32,194,28,57,21,167
08/14/2019 04:30:00 PM,032XX W 23RD ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,12,30,2019,"(41.84992938, -87.706842858)",14,21569,32,291,1,57,21,130
08/14/2019 04:00:00 PM,050XX W WRIGHTWOOD AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,31,19,2019,"(41.927834721, -87.752049664)",7,22615,19,304,17,2,6,176
08/14/2019 03:45:00 PM,004XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28,25,2019,"(41.888141978, -87.74556032)",11,22216,26,695,23,32,16,68
08/14/2019 01:50:00 PM,003XX N STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42,8,2019,"(41.887919288, -87.628019052)",22,4446,37,626,36,6,14,74
08/14/2019 01:30:00 PM,003XX N PARKSIDE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,29,25,2019,"(41.886330151, -87.766730264)",52,22216,26,618,7,32,25,85
08/14/2019 12:00:00 PM,022XX N NARRAGANSETT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36,19,2019,"(41.920978789, -87.785361912)",52,22615,19,137,44,2,6,183
08/14/2019 09:00:00 AM,064XX W WABANSIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29,25,2019,"(41.910941197, -87.786109066)",39,4454,26,598,7,3,6,196
08/14/2019 08:00:00 AM,010XX N RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2019,"(41.899587355, -87.700476901)",10,21560,25,301,49,4,15,64
08/14/2019 05:00:00 AM,100XX S YATES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),7,51,2019,"(41.712572713, -87.56457408)",43,21202,48,252,37,25,19,249
08/14/2019 04:40:00 AM,055XX N PARKSIDE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,ALLEY,45,11,2019,"(41.981601728, -87.769579039)",20,21869,11,693,50,48,12,43
08/14/2019 04:00:00 AM,095XX S AVENUE M,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10,52,2019,"(41.722165109, -87.537711996)",47,21202,49,528,47,25,19,247
08/14/2019 02:21:00 AM,061XX W DIVERSEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),30,19,2019,"(41.931079647, -87.780075312)",52,22615,19,78,21,2,6,183
08/14/2019 12:00:00 AM,090XX S COLFAX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7,48,2019,"(41.730987628, -87.560976734)",43,21202,44,493,37,25,19,238
08/13/2019 08:46:00 PM,008XX N MOZART ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26,24,2019,"(41.896398389, -87.697962979)",10,21560,25,544,49,4,15,64
08/13/2019 08:27:00 PM,016XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),28,28,2019,"(41.866860535, -87.66765497)",48,14920,29,5,46,28,15,136
08/13/2019 08:00:00 PM,005XX E OAKWOOD BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),3,38,2019,"(41.82267985, -87.613377884)",12,4301,4,625,9,36,24,104
